ID,Title,Type
12375,Advances in Space Research,Journal
12375,Advances in Space Research,Journal
12395,Polar Geography,Journal
12395,Polar Geography,Journal
12395,Polar Geography,Journal
130138,International Journal on Document Analysis and Recognition,Journal
130138,International Journal on Document Analysis and Recognition,Journal
130138,International Journal on Document Analysis and Recognition,Journal
130166,Journal of GLBT Family Studies,Journal
130166,Journal of GLBT Family Studies,Journal
14107,European Journal of Psychological Assessment,Journal
14500154716,International Journal of Material Forming,Journal
145213,Extremes,Journal
145213,Extremes,Journal
145213,Extremes,Journal
14606,Ophthalmic Epidemiology,Journal
14606,Ophthalmic Epidemiology,Journal
14775,Scandinavian Journal of Psychology,Journal
14775,Scandinavian Journal of Psychology,Journal
14775,Scandinavian Journal of Psychology,Journal
14775,Scandinavian Journal of Psychology,Journal
16536,Phytocoenologia,Journal
17980,Neuropathology,Journal
17980,Neuropathology,Journal
17980,Neuropathology,Journal
18387,"Medicine; analytical reviews of general medicine, neurology, psychiatry, dermatology, and pediatries",Journal
19400158512,Musculoskeletal Surgery,Journal
19400158512,Musculoskeletal Surgery,Journal
19520,Veterinary Immunology and Immunopathology,Journal
19520,Veterinary Immunology and Immunopathology,Journal
19700174628,Iranian Journal of Basic Medical Sciences,Journal
19700174628,Iranian Journal of Basic Medical Sciences,Journal
19700174628,Iranian Journal of Basic Medical Sciences,Journal
19700174628,Iranian Journal of Basic Medical Sciences,Journal
19700174628,Iranian Journal of Basic Medical Sciences,Journal
19700189500,Journal of Optics,Journal
19700189500,Journal of Optics,Journal
20414,Advances in Surgery,Book Series
20636,Journal of Management and Governance,Journal
21092,Mechanics Based Design of Structures and Machines,Journal
21092,Mechanics Based Design of Structures and Machines,Journal
21092,Mechanics Based Design of Structures and Machines,Journal
21092,Mechanics Based Design of Structures and Machines,Journal
21092,Mechanics Based Design of Structures and Machines,Journal
21092,Mechanics Based Design of Structures and Machines,Journal
21092,Mechanics Based Design of Structures and Machines,Journal
21092,Mechanics Based Design of Structures and Machines,Journal
21100205998,Pathogens and Global Health,Journal
21100205998,Pathogens and Global Health,Journal
21100205998,Pathogens and Global Health,Journal
21100205998,Pathogens and Global Health,Journal
21100205998,Pathogens and Global Health,Journal
21100218516,Enzyme Research,Journal
21100218516,Enzyme Research,Journal
21100286950,Heritage Science,Journal
21100286950,Heritage Science,Journal
21100286950,Heritage Science,Journal
21100370010,Endoscopic Ultrasound,Journal
21100370010,Endoscopic Ultrasound,Journal
21100370010,Endoscopic Ultrasound,Journal
21100390174,Annual Review of Virology,Journal
21100394100,IET Networks,Journal
21100394100,IET Networks,Journal
21100394100,IET Networks,Journal
21447,Journal of English for Academic Purposes,Journal
21447,Journal of English for Academic Purposes,Journal
21447,Journal of English for Academic Purposes,Journal
21934,Paediatric Anaesthesia,Journal
21934,Paediatric Anaesthesia,Journal
23288,Topics in Early Childhood Special Education,Journal
23288,Topics in Early Childhood Special Education,Journal
24862,Journal of Dermatological Treatment,Journal
25028,Computers and Graphics,Journal
25028,Computers and Graphics,Journal
25028,Computers and Graphics,Journal
25515,Graphical Models,Journal
25515,Graphical Models,Journal
25515,Graphical Models,Journal
25515,Graphical Models,Journal
28836,Nursing Ethics,Journal
32422,Journal of International Medical Research,Journal
32422,Journal of International Medical Research,Journal
32422,Journal of International Medical Research,Journal
32422,Journal of International Medical Research,Journal
92266,Scientific Drilling,Journal
92266,Scientific Drilling,Journal
13939,Journal of Paleontology,Journal
144622,"Medicina Oral, Patologia Oral y Cirugia Bucal",Journal
144622,"Medicina Oral, Patologia Oral y Cirugia Bucal",Journal
144622,"Medicina Oral, Patologia Oral y Cirugia Bucal",Journal
144732,Journal of Science Teacher Education,Journal
15536,Journal of Health Psychology,Journal
15933,Portal: Libraries and the Academy,Journal
16215,International Journal of Numerical Methods for Heat and Fluid Flow,Journal
16215,International Journal of Numerical Methods for Heat and Fluid Flow,Journal
16215,International Journal of Numerical Methods for Heat and Fluid Flow,Journal
16215,International Journal of Numerical Methods for Heat and Fluid Flow,Journal
16279,Journal of Engineering Mechanics - ASCE,Journal
16279,Journal of Engineering Mechanics - ASCE,Journal
16949,Physiotherapy Research International,Journal
17229,Journal of Nuclear Cardiology,Journal
17229,Journal of Nuclear Cardiology,Journal
18958,"IETE Technical Review (Institution of Electronics and Telecommunication Engineers, India)",Journal
19450,"Journal of Health, Population and Nutrition",Journal
19450,"Journal of Health, Population and Nutrition",Journal
19450,"Journal of Health, Population and Nutrition",Journal
19700188350,International Journal of Preventive Medicine,Journal
19900192160,Epidemiology and Psychiatric Sciences,Journal
19900192160,Epidemiology and Psychiatric Sciences,Journal
19900192160,Epidemiology and Psychiatric Sciences,Journal
20239,Journal of Molecular Microbiology and Biotechnology,Journal
20239,Journal of Molecular Microbiology and Biotechnology,Journal
20239,Journal of Molecular Microbiology and Biotechnology,Journal
20239,Journal of Molecular Microbiology and Biotechnology,Journal
20566,China Economic Review,Journal
20566,China Economic Review,Journal
21100199762,Reviews of Human Factors and Ergonomics,Book Series
21100199762,Reviews of Human Factors and Ergonomics,Book Series
21100222556,Journal of Contextual Behavioral Science,Journal
21100222556,Journal of Contextual Behavioral Science,Journal
21100222556,Journal of Contextual Behavioral Science,Journal
21100222556,Journal of Contextual Behavioral Science,Journal
21100222556,Journal of Contextual Behavioral Science,Journal
21100242249,Analysis and PDE,Journal
21100242249,Analysis and PDE,Journal
21100242249,Analysis and PDE,Journal
21100262490,"Journal of Wireless Mobile Networks, Ubiquitous Computing, and Dependable Applications",Journal
21100262490,"Journal of Wireless Mobile Networks, Ubiquitous Computing, and Dependable Applications",Journal
21100385961,Environmental Technology and Innovation,Journal
21100385961,Environmental Technology and Innovation,Journal
21100385961,Environmental Technology and Innovation,Journal
21100427639,ISPRS International Journal of Geo-Information,Journal
21100427639,ISPRS International Journal of Geo-Information,Journal
21100427639,ISPRS International Journal of Geo-Information,Journal
21100464738,Interdisciplinary topics in gerontology and geriatrics,Book Series
21100464738,Interdisciplinary topics in gerontology and geriatrics,Book Series
21100469452,Timing and Time Perception,Journal
21100469452,Timing and Time Perception,Journal
21100469452,Timing and Time Perception,Journal
21100469452,Timing and Time Perception,Journal
21342,Pathobiology,Journal
21342,Pathobiology,Journal
21342,Pathobiology,Journal
21342,Pathobiology,Journal
22069,Conservation Genetics,Journal
22069,Conservation Genetics,Journal
22203,Forest Pathology,Journal
22203,Forest Pathology,Journal
22441,Angiology,Journal
22954,Journal of Marketing Communications,Journal
22954,Journal of Marketing Communications,Journal
24714,Bioacoustics,Journal
24714,Bioacoustics,Journal
25026,European Journal of Orthodontics,Journal
25829,Probability Theory and Related Fields,Journal
25829,Probability Theory and Related Fields,Journal
25829,Probability Theory and Related Fields,Journal
26117,Gynecological Endocrinology,Journal
26117,Gynecological Endocrinology,Journal
26117,Gynecological Endocrinology,Journal
26146,Visual Computer,Journal
26146,Visual Computer,Journal
26146,Visual Computer,Journal
26913,Advances in Health Sciences Education,Journal
26913,Advances in Health Sciences Education,Journal
27525,International Urogynecology Journal and Pelvic Floor Dysfunction,Journal
27525,International Urogynecology Journal and Pelvic Floor Dysfunction,Journal
28074,International Journal of Modern Physics D,Journal
28074,International Journal of Modern Physics D,Journal
28074,International Journal of Modern Physics D,Journal
29066,Nuclear Fusion,Journal
29066,Nuclear Fusion,Journal
29925,Seminars in Oncology Nursing,Journal
29972,Journal of Homosexuality,Journal
29972,Journal of Homosexuality,Journal
29972,Journal of Homosexuality,Journal
29972,Journal of Homosexuality,Journal
29972,Journal of Homosexuality,Journal
4700151738,Journal of Literacy Research,Journal
4700151738,Journal of Literacy Research,Journal
4700151738,Journal of Literacy Research,Journal
5400152639,IET Intelligent Transport Systems,Journal
5400152639,IET Intelligent Transport Systems,Journal
5400152639,IET Intelligent Transport Systems,Journal
5400152639,IET Intelligent Transport Systems,Journal
5600152808,Acta Politica,Journal
5700164242,Comparative European Politics,Journal
700147308,Feminist Theory,Journal
94447,Journal of Animal Breeding and Genetics,Journal
94447,Journal of Animal Breeding and Genetics,Journal
94447,Journal of Animal Breeding and Genetics,Journal
12042,Legal and Criminological Psychology,Journal
12042,Legal and Criminological Psychology,Journal
12099,British Educational Research Journal,Journal
12100154406,Transactions on Architecture and Code Optimization,Journal
12100154406,Transactions on Architecture and Code Optimization,Journal
12100154406,Transactions on Architecture and Code Optimization,Journal
12676,International Journal of Food Sciences and Nutrition,Journal
130069,Chemistry and Biodiversity,Journal
130069,Chemistry and Biodiversity,Journal
130069,Chemistry and Biodiversity,Journal
130069,Chemistry and Biodiversity,Journal
130069,Chemistry and Biodiversity,Journal
130069,Chemistry and Biodiversity,Journal
13695,Polymer Engineering and Science,Journal
13695,Polymer Engineering and Science,Journal
13695,Polymer Engineering and Science,Journal
13795,Contact Lens and Anterior Eye,Journal
13795,Contact Lens and Anterior Eye,Journal
13795,Contact Lens and Anterior Eye,Journal
13932,Journal of Foraminiferal Research,Journal
13932,Journal of Foraminiferal Research,Journal
14500154734,Evolutionary Intelligence,Journal
14500154734,Evolutionary Intelligence,Journal
14500154734,Evolutionary Intelligence,Journal
14500154734,Evolutionary Intelligence,Journal
14896,International Journal of Psychology,Journal
14896,International Journal of Psychology,Journal
14896,International Journal of Psychology,Journal
15300154836,Zeitschrift fur Psychologie / Journal of Psychology,Journal
15300154836,Zeitschrift fur Psychologie / Journal of Psychology,Journal
16576,British Journal of Radiology,Journal
16576,British Journal of Radiology,Journal
17012,Journal of Petroleum Geology,Journal
17012,Journal of Petroleum Geology,Journal
17012,Journal of Petroleum Geology,Journal
17012,Journal of Petroleum Geology,Journal
17591,Law and Society Review,Journal
17591,Law and Society Review,Journal
17604,Journal of Internet Technology,Journal
17604,Journal of Internet Technology,Journal
17971,IEEE/ACM Transactions on Computational Biology and Bioinformatics,Journal
17971,IEEE/ACM Transactions on Computational Biology and Bioinformatics,Journal
17971,IEEE/ACM Transactions on Computational Biology and Bioinformatics,Journal
17997,Neurophysiologie Clinique,Journal
17997,Neurophysiologie Clinique,Journal
17997,Neurophysiologie Clinique,Journal
17997,Neurophysiologie Clinique,Journal
18024,European Journal of Plant Pathology,Journal
18024,European Journal of Plant Pathology,Journal
18024,European Journal of Plant Pathology,Journal
18106,Sociological Review,Journal
19700180557,Biochemistry Research International,Journal
19975,Journal of Urology,Journal
20007,Software - Practice and Experience,Journal
20221,Journal of Basic Microbiology,Journal
20221,Journal of Basic Microbiology,Journal
20311,Environmental Entomology,Journal
20311,Environmental Entomology,Journal
20311,Environmental Entomology,Journal
21100203110,Computer Optics,Journal
21100203110,Computer Optics,Journal
21100203110,Computer Optics,Journal
21100213800,Clinics and Research in Hepatology and Gastroenterology,Journal
21100228730,JAMA Facial Plastic Surgery,Journal
21100405051,Methods and Applications in Fluorescence,Journal
21100405051,Methods and Applications in Fluorescence,Journal
21100405051,Methods and Applications in Fluorescence,Journal
21100405051,Methods and Applications in Fluorescence,Journal
23610,Scandinavian Journal of Forest Research,Journal
